index, img1, img2, SURF, HIST, COMB
2236, /home/dhan/transfer/images/5135_0_r.jpg, /home/dhan/transfer/images/5135_0_q.jpg, 0.00142609126984127, 0.990521801935234, 0.990521801935234
2238, /home/dhan/transfer/images/5135_1_r.jpg, /home/dhan/transfer/images/5135_1_q.jpg, 0.00192599826388889, 0.995428355002775, 0.995428355002775
2240, /home/dhan/transfer/images/5140_0_q.jpg, /home/dhan/transfer/images/5140_0_r.jpg, 0.00138346354166667, 0.984197141712708, 0.984197141712708
2242, /home/dhan/transfer/images/5140_1_r.jpg, /home/dhan/transfer/images/5140_1_q.jpg, 0.00168185763888889, 0.996276830786873, 0.996276830786873
2244, /home/dhan/transfer/images/5145_0_q.jpg, /home/dhan/transfer/images/5145_0_r.jpg, 0.00167900219298246, 0.992775801396333, 0.992775801396333
2246, /home/dhan/transfer/images/5145_1_r.jpg, /home/dhan/transfer/images/5145_1_q.jpg, 0.00176323784722222, 0.99510949949925, 0.99510949949925
2248, /home/dhan/transfer/images/5150_0_r.jpg, /home/dhan/transfer/images/5150_0_q.jpg, 0.00222724780701754, 0.990242557519941, 0.990242557519941
2250, /home/dhan/transfer/images/5150_1_r.jpg, /home/dhan/transfer/images/5150_1_q.jpg, 0.00187174479166667, 0.9947440376216, 0.9947440376216
2252, /home/dhan/transfer/images/5155_0_r.jpg, /home/dhan/transfer/images/5155_0_q.jpg, 0.00164473684210526, 0.995138152700598, 0.995138152700598
2254, /home/dhan/transfer/images/5155_1_r.jpg, /home/dhan/transfer/images/5155_1_q.jpg, 0.00217013888888889, 0.999824245614328, 0.999824245614328
2256, /home/dhan/transfer/images/5160_0_q.jpg, /home/dhan/transfer/images/5160_0_r.jpg, 0.00180844907407407, 0.992226284133232, 0.992226284133232
2258, /home/dhan/transfer/images/5160_1_q.jpg, /home/dhan/transfer/images/5160_1_r.jpg, 0.002197265625, 0.999838416702451, 0.999838416702451
2260, /home/dhan/transfer/images/5165_0_r.jpg, /home/dhan/transfer/images/5165_0_q.jpg, 0.00162760416666667, 0.995368770560201, 0.995368770560201
2262, /home/dhan/transfer/images/5165_1_q.jpg, /home/dhan/transfer/images/5165_1_r.jpg, 0.00222439236111111, 1, 1
2264, /home/dhan/transfer/images/5170_0_q.jpg, /home/dhan/transfer/images/5170_0_r.jpg, 0.00197227328431373, 0.995667994431751, 0.995667994431751
2266, /home/dhan/transfer/images/5170_1_r.jpg, /home/dhan/transfer/images/5170_1_q.jpg, 0.00227864583333333, 0.999631874390328, 0.999631874390328
2268, /home/dhan/transfer/images/5175_0_q.jpg, /home/dhan/transfer/images/5175_0_r.jpg, 0.00218290441176471, 0.995184237452607, 0.995184237452607
2270, /home/dhan/transfer/images/5175_1_r.jpg, /home/dhan/transfer/images/5175_1_q.jpg, 0.00192599826388889, 0.995937625317258, 0.995937625317258
2272, /home/dhan/transfer/images/5180_0_r.jpg, /home/dhan/transfer/images/5180_0_q.jpg, 0.00160725911458333, 0.993716654363445, 0.993716654363445
2274, /home/dhan/transfer/images/5180_1_q.jpg, /home/dhan/transfer/images/5180_1_r.jpg, 0.00181749131944444, 0.996185206097148, 0.996185206097148
2276, /home/dhan/transfer/images/5185_0_r.jpg, /home/dhan/transfer/images/5185_0_q.jpg, 0.001953125, 0.992740642531788, 0.992740642531788
2278, /home/dhan/transfer/images/5185_1_r.jpg, /home/dhan/transfer/images/5185_1_q.jpg, 0.00181749131944444, 0.995499359348122, 0.995499359348122
2280, /home/dhan/transfer/images/5190_0_r.jpg, /home/dhan/transfer/images/5190_0_q.jpg, 0.00160725911458333, 0.993917982172479, 0.993917982172479
2282, /home/dhan/transfer/images/5190_1_q.jpg, /home/dhan/transfer/images/5190_1_r.jpg, 0.00184461805555556, 0.995855703013947, 0.995855703013947
2284, /home/dhan/transfer/images/5195_0_r.jpg, /home/dhan/transfer/images/5195_0_q.jpg, 0.00188802083333333, 0.994369970658462, 0.994369970658462
2286, /home/dhan/transfer/images/5195_1_q.jpg, /home/dhan/transfer/images/5195_1_r.jpg, 0.00189887152777778, 0.995066385552875, 0.995066385552875
2288, /home/dhan/transfer/images/5200_0_r.jpg, /home/dhan/transfer/images/5200_0_q.jpg, 0.00158420138888889, 0.994125560055777, 0.994125560055777
2290, /home/dhan/transfer/images/5200_1_q.jpg, /home/dhan/transfer/images/5200_1_r.jpg, 0.00217013888888889, 0.995379024350415, 0.995379024350415
2292, /home/dhan/transfer/images/5205_0_r.jpg, /home/dhan/transfer/images/5205_0_q.jpg, 0.00146484375, 0.994326073962311, 0.994326073962311
2294, /home/dhan/transfer/images/5205_1_r.jpg, /home/dhan/transfer/images/5205_1_q.jpg, 0.00233289930555556, 1, 1
2296, /home/dhan/transfer/images/5210_0_r.jpg, /home/dhan/transfer/images/5210_0_q.jpg, 0.00132533482142857, 0.990337633582241, 0.990337633582241
2298, /home/dhan/transfer/images/5210_1_r.jpg, /home/dhan/transfer/images/5210_1_q.jpg, 0.00222439236111111, 0.995158340856906, 0.995158340856906
2300, /home/dhan/transfer/images/5215_0_q.jpg, /home/dhan/transfer/images/5215_0_r.jpg, 0.00125558035714286, 0.99640957475625, 0.99640957475625
2302, /home/dhan/transfer/images/5215_1_q.jpg, /home/dhan/transfer/images/5215_1_r.jpg, 0.00227864583333333, 0.995088452091702, 0.995088452091702
2304, /home/dhan/transfer/images/5220_0_r.jpg, /home/dhan/transfer/images/5220_0_q.jpg, 0.00152744391025641, 0.993216565096665, 0.993216565096665
2306, /home/dhan/transfer/images/5220_1_r.jpg, /home/dhan/transfer/images/5220_1_q.jpg, 0.00222439236111111, 0.995814050724836, 0.995814050724836
2308, /home/dhan/transfer/images/5225_0_q.jpg, /home/dhan/transfer/images/5225_0_r.jpg, 0.00165264423076923, 0.986772993216807, 0.986772993216807
2310, /home/dhan/transfer/images/5225_1_q.jpg, /home/dhan/transfer/images/5225_1_r.jpg, 0.00189887152777778, 0.9962334068855, 0.9962334068855
2312, /home/dhan/transfer/images/5230_0_r.jpg, /home/dhan/transfer/images/5230_0_q.jpg, 0.00165473090277778, 0.990522853185602, 0.990522853185602
2314, /home/dhan/transfer/images/5230_1_r.jpg, /home/dhan/transfer/images/5230_1_q.jpg, 0.00208875868055556, 1, 1
2316, /home/dhan/transfer/images/5235_0_r.jpg, /home/dhan/transfer/images/5235_0_q.jpg, 0.00160047743055556, 0.994862805689848, 0.994862805689848
2318, /home/dhan/transfer/images/5235_1_r.jpg, /home/dhan/transfer/images/5235_1_q.jpg, 0.00214301215277778, 1, 1
2320, /home/dhan/transfer/images/5240_0_r.jpg, /home/dhan/transfer/images/5240_0_q.jpg, 0.00141059027777778, 0.99356970083062, 0.99356970083062
2322, /home/dhan/transfer/images/5240_1_q.jpg, /home/dhan/transfer/images/5240_1_r.jpg, 0.00211588541666667, 1, 1
2324, /home/dhan/transfer/images/5245_0_r.jpg, /home/dhan/transfer/images/5245_0_q.jpg, 0.00189887152777778, 0.995449547502301, 0.995449547502301
2326, /home/dhan/transfer/images/5245_1_r.jpg, /home/dhan/transfer/images/5245_1_q.jpg, 0.00119357638888889, 0.994208072934749, 0.994208072934749
2328, /home/dhan/transfer/images/5250_0_r.jpg, /home/dhan/transfer/images/5250_0_q.jpg, 0.00168185763888889, 0.995088545861734, 0.995088545861734
2330, /home/dhan/transfer/images/5250_1_r.jpg, /home/dhan/transfer/images/5250_1_q.jpg, 0.0009765625, 0.9936073909042, 0.9936073909042
2332, /home/dhan/transfer/images/5255_0_r.jpg, /home/dhan/transfer/images/5255_0_q.jpg, 0.00189887152777778, 0.995659101888995, 0.995659101888995
2334, /home/dhan/transfer/images/5255_1_q.jpg, /home/dhan/transfer/images/5255_1_r.jpg, 0.000651041666666667, 0.961590532602625, 0.961590532602625
2336, /home/dhan/transfer/images/5260_0_r.jpg, /home/dhan/transfer/images/5260_0_q.jpg, 0.00176323784722222, 0.996094595578217, 0.996094595578217
2338, /home/dhan/transfer/images/5260_1_q.jpg, /home/dhan/transfer/images/5260_1_r.jpg, 0.000325520833333333, 0.982705054144593, 0.982705054144593
2340, /home/dhan/transfer/images/5265_0_r.jpg, /home/dhan/transfer/images/5265_0_q.jpg, 0.00200737847222222, 0.999704271845016, 0.999704271845016
2342, /home/dhan/transfer/images/5265_1_r.jpg, /home/dhan/transfer/images/5265_1_q.jpg, 0.000352647569444444, 0.983658590597537, 0.983658590597537
2344, /home/dhan/transfer/images/5270_0_r.jpg, /home/dhan/transfer/images/5270_0_q.jpg, 0.00179036458333333, 0.995657067214788, 0.995657067214788
2346, /home/dhan/transfer/images/5270_1_q.jpg, /home/dhan/transfer/images/5270_1_r.jpg, 0.00260416666666667, 0.998476569792278, 0.998476569792278
2348, /home/dhan/transfer/images/5275_0_r.jpg, /home/dhan/transfer/images/5275_0_q.jpg, 0.00198025173611111, 0.996333453398116, 0.996333453398116
2350, /home/dhan/transfer/images/5280_0_q.jpg, /home/dhan/transfer/images/5280_0_r.jpg, 0.00227864583333333, 0.999740283384218, 0.999740283384218
2352, /home/dhan/transfer/images/5285_0_r.jpg, /home/dhan/transfer/images/5285_0_q.jpg, 0.002197265625, 0.999940778438074, 0.999940778438074
2354, /home/dhan/transfer/images/5290_0_r.jpg, /home/dhan/transfer/images/5290_0_q.jpg, 0.00217013888888889, 1, 1
2356, /home/dhan/transfer/images/5295_0_r.jpg, /home/dhan/transfer/images/5295_0_q.jpg, 0.00217013888888889, 0.999859576101366, 0.999859576101366
2358, /home/dhan/transfer/images/5300_0_r.jpg, /home/dhan/transfer/images/5300_0_q.jpg, 0.00189887152777778, 0.994856668077124, 0.994856668077124
2360, /home/dhan/transfer/images/5305_0_r.jpg, /home/dhan/transfer/images/5305_0_q.jpg, 0.00192599826388889, 0.995240657046759, 0.995240657046759
2362, /home/dhan/transfer/images/5305_1_r.jpg, /home/dhan/transfer/images/5305_1_q.jpg, 0.001220703125, 0.993866986639414, 0.993866986639414
2364, /home/dhan/transfer/images/5310_0_q.jpg, /home/dhan/transfer/images/5310_0_r.jpg, 0.00198025173611111, 0.994983252017331, 0.994983252017331
2366, /home/dhan/transfer/images/5310_1_q.jpg, /home/dhan/transfer/images/5310_1_r.jpg, 0.00165473090277778, 0.997815734138997, 0.997815734138997
2368, /home/dhan/transfer/images/5315_0_q.jpg, /home/dhan/transfer/images/5315_0_r.jpg, 0.00189887152777778, 0.994285185925695, 0.994285185925695
2370, /home/dhan/transfer/images/5315_1_r.jpg, /home/dhan/transfer/images/5315_1_q.jpg, 0.00141059027777778, 0.994690491325506, 0.994690491325506
2372, /home/dhan/transfer/images/5320_0_q.jpg, /home/dhan/transfer/images/5320_0_r.jpg, 0.00192599826388889, 0.995040718548511, 0.995040718548511
2374, /home/dhan/transfer/images/5320_1_r.jpg, /home/dhan/transfer/images/5320_1_q.jpg, 0.000325520833333333, 0.993055457235716, 0.993055457235716
2376, /home/dhan/transfer/images/5325_0_r.jpg, /home/dhan/transfer/images/5325_0_q.jpg, 0.00208875868055556, 0.995472731638205, 0.995472731638205
2378, /home/dhan/transfer/images/5325_1_q.jpg, /home/dhan/transfer/images/5325_1_r.jpg, 0.000325520833333333, 0.9939733973326, 0.9939733973326
2380, /home/dhan/transfer/images/5330_0_r.jpg, /home/dhan/transfer/images/5330_0_q.jpg, 0.00206163194444444, 0.995224857871636, 0.995224857871636
2382, /home/dhan/transfer/images/5330_1_q.jpg, /home/dhan/transfer/images/5330_1_r.jpg, 0.000406901041666667, 0.993905150500735, 0.993905150500735
2384, /home/dhan/transfer/images/5335_0_r.jpg, /home/dhan/transfer/images/5335_0_q.jpg, 0.00192599826388889, 0.995699023593577, 0.995699023593577
2386, /home/dhan/transfer/images/5335_1_r.jpg, /home/dhan/transfer/images/5335_1_q.jpg, 0, 0.988674929485421, 0.988674929485421
2388, /home/dhan/transfer/images/5340_0_r.jpg, /home/dhan/transfer/images/5340_0_q.jpg, 0.00198025173611111, 0.99996941041042, 0.99996941041042
2390, /home/dhan/transfer/images/5340_1_r.jpg, /home/dhan/transfer/images/5340_1_q.jpg, 0.00149197048611111, 0.996405086489834, 0.996405086489834
2392, /home/dhan/transfer/images/5345_0_r.jpg, /home/dhan/transfer/images/5345_0_q.jpg, 0.00181749131944444, 0.996013489979046, 0.996013489979046
2394, /home/dhan/transfer/images/5345_1_r.jpg, /home/dhan/transfer/images/5345_1_q.jpg, 0.00179036458333333, 0.998335794215683, 0.998335794215683
2396, /home/dhan/transfer/images/5350_0_q.jpg, /home/dhan/transfer/images/5350_0_r.jpg, 0.00211588541666667, 0.99973209321344, 0.99973209321344
2398, /home/dhan/transfer/images/5350_1_q.jpg, /home/dhan/transfer/images/5350_1_r.jpg, 0.00227864583333333, 0.998244004565841, 0.998244004565841
2400, /home/dhan/transfer/images/5355_0_q.jpg, /home/dhan/transfer/images/5355_0_r.jpg, 0.00189887152777778, 0.999948673882131, 0.999948673882131
2402, /home/dhan/transfer/images/5355_1_r.jpg, /home/dhan/transfer/images/5355_1_q.jpg, 0.000406901041666667, 0.99619386515295, 0.99619386515295
2404, /home/dhan/transfer/images/5360_0_q.jpg, /home/dhan/transfer/images/5360_0_r.jpg, 0.00206163194444444, 0.999797829802913, 0.999797829802913
2406, /home/dhan/transfer/images/5360_1_r.jpg, /home/dhan/transfer/images/5360_1_q.jpg, 0, 0.992738700600062, 0.992738700600062
2408, /home/dhan/transfer/images/5365_0_q.jpg, /home/dhan/transfer/images/5365_0_r.jpg, 0.00203450520833333, 0.999863908013158, 0.999863908013158
2410, /home/dhan/transfer/images/5365_1_r.jpg, /home/dhan/transfer/images/5365_1_q.jpg, 0.000325520833333333, 0.990361118290667, 0.990361118290667
2412, /home/dhan/transfer/images/5370_0_q.jpg, /home/dhan/transfer/images/5370_0_r.jpg, 0.000271267361111111, 0.991983806197798, 0.991983806197798
2414, /home/dhan/transfer/images/5370_1_r.jpg, /home/dhan/transfer/images/5370_1_q.jpg, 0.00214301215277778, 1, 1
2416, /home/dhan/transfer/images/5375_0_q.jpg, /home/dhan/transfer/images/5375_0_r.jpg, 0.00306532118055556, 0.998576081448839, 0.998576081448839
2418, /home/dhan/transfer/images/5375_1_r.jpg, /home/dhan/transfer/images/5375_1_q.jpg, 0.00187174479166667, 0.996024559306535, 0.996024559306535
2420, /home/dhan/transfer/images/5380_0_q.jpg, /home/dhan/transfer/images/5380_0_r.jpg, 0.001953125, 0.997015442511952, 0.997015442511952
2422, /home/dhan/transfer/images/5380_1_q.jpg, /home/dhan/transfer/images/5380_1_r.jpg, 0.00181749131944444, 0.996375706117639, 0.996375706117639
2424, /home/dhan/transfer/images/5385_0_r.jpg, /home/dhan/transfer/images/5385_0_q.jpg, 0.00119357638888889, 0.990116291792786, 0.990116291792786
2426, /home/dhan/transfer/images/5385_1_q.jpg, /home/dhan/transfer/images/5385_1_r.jpg, 0.00206163194444444, 0.999731581611629, 0.999731581611629
2428, /home/dhan/transfer/images/5390_0_q.jpg, /home/dhan/transfer/images/5390_0_r.jpg, 0.00149197048611111, 0.995559530668593, 0.995559530668593
2430, /home/dhan/transfer/images/5390_1_r.jpg, /home/dhan/transfer/images/5390_1_q.jpg, 0.00198025173611111, 0.999730105486533, 0.999730105486533
2432, /home/dhan/transfer/images/5395_0_r.jpg, /home/dhan/transfer/images/5395_0_q.jpg, 0.00149197048611111, 0.997661177197661, 0.997661177197661
2434, /home/dhan/transfer/images/5395_1_q.jpg, /home/dhan/transfer/images/5395_1_r.jpg, 0.00203450520833333, 0.999465400103102, 0.999465400103102
2436, /home/dhan/transfer/images/5400_0_q.jpg, /home/dhan/transfer/images/5400_0_r.jpg, 0.00176323784722222, 0.997610877158248, 0.997610877158248
2438, /home/dhan/transfer/images/5400_1_q.jpg, /home/dhan/transfer/images/5400_1_r.jpg, 0.00206163194444444, 0.999806196561852, 0.999806196561852
2440, /home/dhan/transfer/images/5405_0_r.jpg, /home/dhan/transfer/images/5405_0_q.jpg, 0.00227864583333333, 0.99862037982806, 0.99862037982806
2442, /home/dhan/transfer/images/5405_1_q.jpg, /home/dhan/transfer/images/5405_1_r.jpg, 0.00198025173611111, 0.999874554137875, 0.999874554137875
2444, /home/dhan/transfer/images/5410_0_q.jpg, /home/dhan/transfer/images/5410_0_r.jpg, 0.00192599826388889, 0.999927116787362, 0.999927116787362
2446, /home/dhan/transfer/images/5410_1_r.jpg, /home/dhan/transfer/images/5410_1_q.jpg, 0.00282118055555556, 0.998833455447955, 0.998833455447955
2448, /home/dhan/transfer/images/5415_0_q.jpg, /home/dhan/transfer/images/5415_0_r.jpg, 0.001953125, 0.999938076405826, 0.999938076405826
2450, /home/dhan/transfer/images/5415_1_q.jpg, /home/dhan/transfer/images/5415_1_r.jpg, 0.00198025173611111, 0.998766299886071, 0.998766299886071
2452, /home/dhan/transfer/images/5420_0_r.jpg, /home/dhan/transfer/images/5420_0_q.jpg, 0.00200737847222222, 0.999937467370806, 0.999937467370806
2454, /home/dhan/transfer/images/5420_1_q.jpg, /home/dhan/transfer/images/5420_1_r.jpg, 0.00173611111111111, 0.999682660992417, 0.999682660992417
2456, /home/dhan/transfer/images/5425_0_r.jpg, /home/dhan/transfer/images/5425_0_q.jpg, 0.00162760416666667, 0.995379429093717, 0.995379429093717
2458, /home/dhan/transfer/images/5425_1_r.jpg, /home/dhan/transfer/images/5425_1_q.jpg, 0.00211588541666667, 0.9983311270262, 0.9983311270262
2460, /home/dhan/transfer/images/5430_0_r.jpg, /home/dhan/transfer/images/5430_0_q.jpg, 0.00187174479166667, 0.996378361635115, 0.996378361635115
2462, /home/dhan/transfer/images/5430_1_q.jpg, /home/dhan/transfer/images/5430_1_r.jpg, 0.00160047743055556, 0.998250701957665, 0.998250701957665
2464, /home/dhan/transfer/images/5435_0_r.jpg, /home/dhan/transfer/images/5435_0_q.jpg, 0.00211588541666667, 0.999860375583113, 0.999860375583113
2466, /home/dhan/transfer/images/5435_1_q.jpg, /home/dhan/transfer/images/5435_1_r.jpg, 0.00179036458333333, 0.998962321217999, 0.998962321217999
2468, /home/dhan/transfer/images/5440_0_r.jpg, /home/dhan/transfer/images/5440_0_q.jpg, 0.00208875868055556, 0.999861293038621, 0.999861293038621
2470, /home/dhan/transfer/images/5440_1_r.jpg, /home/dhan/transfer/images/5440_1_q.jpg, 0.00176323784722222, 0.999754360977683, 0.999754360977683
2472, /home/dhan/transfer/images/5445_0_r.jpg, /home/dhan/transfer/images/5445_0_q.jpg, 0.00208875868055556, 0.999952028389116, 0.999952028389116
2474, /home/dhan/transfer/images/5445_1_r.jpg, /home/dhan/transfer/images/5445_1_q.jpg, 0.00162760416666667, 0.998972206062501, 0.998972206062501
2476, /home/dhan/transfer/images/5450_0_q.jpg, /home/dhan/transfer/images/5450_0_r.jpg, 0.00200737847222222, 0.996404978186139, 0.996404978186139
2478, /home/dhan/transfer/images/5450_1_q.jpg, /home/dhan/transfer/images/5450_1_r.jpg, 0.00217013888888889, 0.998865983379532, 0.998865983379532
2480, /home/dhan/transfer/images/5455_0_r.jpg, /home/dhan/transfer/images/5455_0_q.jpg, 0.00217013888888889, 0.999893221300497, 0.999893221300497
2482, /home/dhan/transfer/images/5455_1_r.jpg, /home/dhan/transfer/images/5455_1_q.jpg, 0.00181749131944444, 0.998740412795914, 0.998740412795914
2484, /home/dhan/transfer/images/5460_0_q.jpg, /home/dhan/transfer/images/5460_0_r.jpg, 0.00214301215277778, 0.999881754757423, 0.999881754757423
2486, /home/dhan/transfer/images/5460_1_q.jpg, /home/dhan/transfer/images/5460_1_r.jpg, 0.00160047743055556, 0.998850506216498, 0.998850506216498
2488, /home/dhan/transfer/images/5465_0_q.jpg, /home/dhan/transfer/images/5465_0_r.jpg, 0.00214301215277778, 1, 1
2490, /home/dhan/transfer/images/5465_1_q.jpg, /home/dhan/transfer/images/5465_1_r.jpg, 0.00206163194444444, 0.999009476527909, 0.999009476527909
2492, /home/dhan/transfer/images/5470_0_r.jpg, /home/dhan/transfer/images/5470_0_q.jpg, 0.00211588541666667, 0.999963094996739, 0.999963094996739
2494, /home/dhan/transfer/images/5470_1_q.jpg, /home/dhan/transfer/images/5470_1_r.jpg, 0.00187174479166667, 0.999287076991497, 0.999287076991497
2496, /home/dhan/transfer/images/5475_0_r.jpg, /home/dhan/transfer/images/5475_0_q.jpg, 0.00206163194444444, 0.995642413257389, 0.995642413257389
2498, /home/dhan/transfer/images/5475_1_q.jpg, /home/dhan/transfer/images/5475_1_r.jpg, 0.00200737847222222, 0.998886012434229, 0.998886012434229
2500, /home/dhan/transfer/images/5480_0_r.jpg, /home/dhan/transfer/images/5480_0_q.jpg, 0.00211588541666667, 0.996191302352006, 0.996191302352006
2502, /home/dhan/transfer/images/5480_1_q.jpg, /home/dhan/transfer/images/5480_1_r.jpg, 0.00179036458333333, 0.998895056598527, 0.998895056598527
2504, /home/dhan/transfer/images/5485_0_q.jpg, /home/dhan/transfer/images/5485_0_r.jpg, 0.00222439236111111, 0.999944965524818, 0.999944965524818
2506, /home/dhan/transfer/images/5485_1_q.jpg, /home/dhan/transfer/images/5485_1_r.jpg, 0.00249565972222222, 1, 1
2508, /home/dhan/transfer/images/5490_0_r.jpg, /home/dhan/transfer/images/5490_0_q.jpg, 0.00227864583333333, 1, 1
2510, /home/dhan/transfer/images/5490_1_r.jpg, /home/dhan/transfer/images/5490_1_q.jpg, 0.00236002604166667, 0.999932506641356, 0.999932506641356
2512, /home/dhan/transfer/images/5495_0_r.jpg, /home/dhan/transfer/images/5495_0_q.jpg, 0.00225151909722222, 1, 1
2514, /home/dhan/transfer/images/5495_1_q.jpg, /home/dhan/transfer/images/5495_1_r.jpg, 0.00214301215277778, 0.998959264978305, 0.998959264978305
2516, /home/dhan/transfer/images/5500_0_q.jpg, /home/dhan/transfer/images/5500_0_r.jpg, 0.002197265625, 0.99549187393815, 0.99549187393815
2518, /home/dhan/transfer/images/5500_1_q.jpg, /home/dhan/transfer/images/5500_1_r.jpg, 0.00208875868055556, 0.998487159341289, 0.998487159341289
2520, /home/dhan/transfer/images/5505_0_r.jpg, /home/dhan/transfer/images/5505_0_q.jpg, 0.00238715277777778, 1, 1
2522, /home/dhan/transfer/images/5505_1_r.jpg, /home/dhan/transfer/images/5505_1_q.jpg, 0.00189887152777778, 0.999802819122678, 0.999802819122678
2524, /home/dhan/transfer/images/5510_0_q.jpg, /home/dhan/transfer/images/5510_0_r.jpg, 0.00233289930555556, 0.999837484690611, 0.999837484690611
2526, /home/dhan/transfer/images/5510_1_r.jpg, /home/dhan/transfer/images/5510_1_q.jpg, 0.00181749131944444, 0.999742149836057, 0.999742149836057
2528, /home/dhan/transfer/images/5515_0_q.jpg, /home/dhan/transfer/images/5515_0_r.jpg, 0.001953125, 0.995844256297375, 0.995844256297375
2530, /home/dhan/transfer/images/5515_1_q.jpg, /home/dhan/transfer/images/5515_1_r.jpg, 0.00179036458333333, 0.999797300822327, 0.999797300822327
2532, /home/dhan/transfer/images/5520_0_q.jpg, /home/dhan/transfer/images/5520_0_r.jpg, 0.001953125, 0.994921713224858, 0.994921713224858
2534, /home/dhan/transfer/images/5520_1_r.jpg, /home/dhan/transfer/images/5520_1_q.jpg, 0.002197265625, 1, 1
2536, /home/dhan/transfer/images/5525_0_r.jpg, /home/dhan/transfer/images/5525_0_q.jpg, 0.00151909722222222, 0.995591362200826, 0.995591362200826
2538, /home/dhan/transfer/images/5525_1_q.jpg, /home/dhan/transfer/images/5525_1_r.jpg, 0.001953125, 0.999190442838517, 0.999190442838517
2540, /home/dhan/transfer/images/5530_0_r.jpg, /home/dhan/transfer/images/5530_0_q.jpg, 0.001708984375, 0.994984441539476, 0.994984441539476
2542, /home/dhan/transfer/images/5530_1_q.jpg, /home/dhan/transfer/images/5530_1_r.jpg, 0.00208875868055556, 0.998998558793431, 0.998998558793431
2544, /home/dhan/transfer/images/5535_0_q.jpg, /home/dhan/transfer/images/5535_0_r.jpg, 0.00198025173611111, 0.999843003193146, 0.999843003193146
2546, /home/dhan/transfer/images/5535_1_r.jpg, /home/dhan/transfer/images/5535_1_q.jpg, 0.00208875868055556, 0.999921706418348, 0.999921706418348
2548, /home/dhan/transfer/images/5540_0_r.jpg, /home/dhan/transfer/images/5540_0_q.jpg, 0.00192599826388889, 0.999673721579073, 0.999673721579073
2550, /home/dhan/transfer/images/5540_1_r.jpg, /home/dhan/transfer/images/5540_1_q.jpg, 0.002197265625, 0.999072411403178, 0.999072411403178
2552, /home/dhan/transfer/images/5545_0_q.jpg, /home/dhan/transfer/images/5545_0_r.jpg, 0.00208875868055556, 0.999896065228637, 0.999896065228637
2554, /home/dhan/transfer/images/5545_1_r.jpg, /home/dhan/transfer/images/5545_1_q.jpg, 0.00214301215277778, 0.999868270595715, 0.999868270595715
2556, /home/dhan/transfer/images/5550_0_q.jpg, /home/dhan/transfer/images/5550_0_r.jpg, 0.00192599826388889, 0.996311490782959, 0.996311490782959
2558, /home/dhan/transfer/images/5550_1_r.jpg, /home/dhan/transfer/images/5550_1_q.jpg, 0.00176323784722222, 0.999754081347859, 0.999754081347859
2560, /home/dhan/transfer/images/5555_0_r.jpg, /home/dhan/transfer/images/5555_0_q.jpg, 0.001953125, 0.995683450317706, 0.995683450317706
2562, /home/dhan/transfer/images/5555_1_q.jpg, /home/dhan/transfer/images/5555_1_r.jpg, 0.00227864583333333, 1, 1
2564, /home/dhan/transfer/images/5560_0_q.jpg, /home/dhan/transfer/images/5560_0_r.jpg, 0.001708984375, 0.995233802526834, 0.995233802526834
2566, /home/dhan/transfer/images/5560_1_q.jpg, /home/dhan/transfer/images/5560_1_r.jpg, 0.00198025173611111, 0.998686472320674, 0.998686472320674
2568, /home/dhan/transfer/images/5565_0_q.jpg, /home/dhan/transfer/images/5565_0_r.jpg, 0.00211588541666667, 1, 1
2570, /home/dhan/transfer/images/5565_1_q.jpg, /home/dhan/transfer/images/5565_1_r.jpg, 0.00249565972222222, 1, 1
2572, /home/dhan/transfer/images/5570_0_r.jpg, /home/dhan/transfer/images/5570_0_q.jpg, 0.00214301215277778, 1, 1
2574, /home/dhan/transfer/images/5570_1_q.jpg, /home/dhan/transfer/images/5570_1_r.jpg, 0.00246853298611111, 1, 1
2576, /home/dhan/transfer/images/5575_0_q.jpg, /home/dhan/transfer/images/5575_0_r.jpg, 0.00192599826388889, 0.995189825708503, 0.995189825708503
2578, /home/dhan/transfer/images/5575_1_r.jpg, /home/dhan/transfer/images/5575_1_q.jpg, 0.00200737847222222, 0.999834873751496, 0.999834873751496
2580, /home/dhan/transfer/images/5580_0_r.jpg, /home/dhan/transfer/images/5580_0_q.jpg, 0.00222439236111111, 0.999688576461686, 0.999688576461686
2582, /home/dhan/transfer/images/5580_1_q.jpg, /home/dhan/transfer/images/5580_1_r.jpg, 0.00238715277777778, 1, 1
2584, /home/dhan/transfer/images/5585_0_q.jpg, /home/dhan/transfer/images/5585_0_r.jpg, 0.00222439236111111, 0.999662170381929, 0.999662170381929
2586, /home/dhan/transfer/images/5585_1_q.jpg, /home/dhan/transfer/images/5585_1_r.jpg, 0.00181749131944444, 0.999141075250284, 0.999141075250284
2588, /home/dhan/transfer/images/5590_0_q.jpg, /home/dhan/transfer/images/5590_0_r.jpg, 0.00225151909722222, 0.999914913287169, 0.999914913287169
2590, /home/dhan/transfer/images/5590_1_r.jpg, /home/dhan/transfer/images/5590_1_q.jpg, 0.001708984375, 0.999317878797617, 0.999317878797617
2592, /home/dhan/transfer/images/5595_0_r.jpg, /home/dhan/transfer/images/5595_0_q.jpg, 0.00217013888888889, 0.999697874453444, 0.999697874453444
2594, /home/dhan/transfer/images/5595_1_r.jpg, /home/dhan/transfer/images/5595_1_q.jpg, 0.00173611111111111, 0.999188466781765, 0.999188466781765
